id,name,latitude,longitude,price,room_type,number_of_reviews
8231834,"Habitación privada, acogedora, 30min del centro",40.37721,-3.75361,16,Private room,6
24124756,Habitacion doble en Glorieta Embajadores/Lavapies,40.40472000000001,-3.7013,60,Private room,11
310333,"Central, cute & Art Apartment",40.40779000000001,-3.69614,80,Entire home/apt,90
34271845,Duplex for 4PAX -CHUECA-BARBIERI- 4-5,40.42155,-3.69946,95,Entire home/apt,12
342952,Special price 29€ per.Center.Wifi U,40.4144,-3.70126,59,Entire home/apt,99
31431638,LEEWAYS LOFT IX in GRAN VÍA,40.42143,-3.70656,200,Entire home/apt,34
23274607,Habitación acojedora,40.46263,-3.71033,30,Private room,5
33969451,"Awesome Oasis, best location: Sol & Gran Vía",40.41925,-3.70314,69,Entire home/apt,20
13434343,APARTMENT MADRID CENTER SOL,40.41981,-3.70112,90,Entire home/apt,4
24249549,Elegant 4 bedrooms flat in the very City Center!!,40.41362,-3.71215,120,Entire home/apt,16
30923191,Habitación con piscina,40.43071,-3.606430000000001,17,Private room,2
17459678,Habitacion privada en apartamento compartido.,40.38481,-3.74328,25,Private room,89
30444603,EXCLUSIVE room 2 BEDS Gim indor-pool near Center t,40.44448,-3.67771,35,Private room,8
15545096,"Entire Place in Madrid, near Santiago Bernabeu",40.46452,-3.69248,40,Entire home/apt,5
2416770,"Santa Ana Classy II, 6 pax, 65 sq.m",40.41431,-3.70193,75,Entire home/apt,331
16730052,"INCREDIBLE FLAT, GREAT LOCATION BY PLAZA ESPAÑA !",40.42992,-3.71323,90,Entire home/apt,24
29385992,Privado,40.38832,-3.64539,50,Private room,3
18982814,Habitación doble en Calle Ferraz,40.42884,-3.71836,15,Private room,0
38044904,Habitación centro Madrid 1,40.43641,-3.70538,35,Private room,0
16014357,"Under roof studio in ""old"" Madrid II",40.4178,-3.71009,65,Entire home/apt,72
20706300,"City center! Charming, new! Wifi",40.41798,-3.70382,73,Entire home/apt,108
35181869,CHAMPIONS LEAGUE ROOM CLOSE TO WANDA AND AIRPORT!!,40.42119,-3.61559,390,Private room,0
20405836,Multipurpose Space Loft Type,40.44372,-3.67038,75,Entire home/apt,49
15532723,"CHIC AND COZY, FREE WIFI, NEAR METRO",40.43026,-3.65,55,Entire home/apt,118
5699523,Madrid Center Sunny Room wifi,40.40869,-3.70072,25,Private room,43
35047733,Duplex perfect location for 3 people in Madrid,40.43833,-3.69933,80,Entire home/apt,2
23286224,HABITACIÓN INDIVIDUAL.  CASA CON ENCANTO. MALASAÑA,40.4234,-3.70364,42,Private room,34
27751455,Rento,40.4988,-3.68866,450,Entire home/apt,0
29684864,Precioso Apartamento en el centro de MADRID,40.41188,-3.7019,100,Entire home/apt,33
31254291,Deluxe Apartment Juan Bravo Suites I,40.43469,-3.68197,170,Entire home/apt,7
13303553,"Exclusive neighborhood,cozy 2BD-CORTES City Center",40.41803,-3.69664,105,Entire home/apt,113
341939,Self-catering Apartment in Madrid,40.41047,-3.70207,55,Entire home/apt,164
31133458,La casita de kros,40.37792,-3.66488,27,Private room,12
23303365,"Madrid Art Centro, 2 Rooms, independent kitchen.",40.41164000000001,-3.69522,70,Entire home/apt,76
36029655,Habitacion  luminosa doble cerca Pza de Castilla.,40.47166,-3.69787,30,Private room,1
31431635,LEEWAYS LOFT XXI in GRAN VÍA,40.42256,-3.707980000000001,200,Entire home/apt,11
35192638,De Madrid Al Cielo,40.43553,-3.6979,20,Private room,4
35210337,CHAMPIONS LEAGUE,40.43422,-3.61895,1500,Entire home/apt,0
4440010,Estudio compartido c/cama individual en el salón,40.372,-3.61004,20,Shared room,12
30688660,Habitacion comoda h.6 m.v,40.44479000000001,-3.70137,20,Private room,0
19011445,Moderno apartamento en Plaza de España / Gran Vía,40.42463,-3.71381,65,Hotel room,141
35244215,Habitaciones final de la Champions,40.40756,-3.64701,600,Private room,0
35256010,Dulce Cama,40.38211,-3.70623,50,Private room,0
28062308,Luxury & Modern 2bed 2bath in the heart of Chueca,40.42218,-3.69679,121,Entire home/apt,43
34436771,Habitación en piso con jardín - Centro Madrid -,40.42872,-3.66566,52,Private room,2
11375664,Cerca a Madrid centro y aeropuerto,40.47594,-3.70498,13,Private room,2
30437655,UNIC APARTMENT 30 SECS TO GRAN VÍA (WIFI/A/C),40.42024,-3.70298,82,Entire home/apt,45
23551666,Piso en Avenida de Menendez Pelayo con garaje,40.40617,-3.68055,110,Entire home/apt,65
36473228,Lovely flat by renfe delicias close to atocha,40.39574,-3.69326,55,Entire home/apt,0
32959897,Studio Santo Domingo,40.41995,-3.70877,53,Entire home/apt,0
22985103,Gran Habitación para 4 personas en calle Gran Via,40.41873,-3.69908,40,Private room,32
32823090,Bonito apartamento en zona residencial (Aravaca),40.45069,-3.76935,39,Entire home/apt,4
31968730,Acogedor Estudio con Parking en Tetuan,40.46047,-3.70101,48,Entire home/apt,28
17073563,ACOGEDORA HABITACIÓN PRIVADA EN CHAMBERI,40.43591,-3.69811,28,Private room,8
22005454,Bonito apartamento( cerca Plaza   Las Ventas),40.43882,-3.66251,75,Entire home/apt,30
19563432,Piso en centro de Madrid.,40.40588,-3.695980000000001,80,Entire home/apt,170
19456074,Habitación doble Madrid Centro,40.40748,-3.68924,55,Private room,79
31971431,Habitación privada en la mejor zona de Legazpi,40.39295,-3.69646,18,Private room,18
27009478,Suites con jacuzzi a un paso de Gran Vía,40.42061,-3.70114,1000,Hotel room,0
38600858,SR5 ESTUDIO PAREJA+LITERA+SOFA MADRID CIUDAD,40.39445,-3.65853,55,Entire home/apt,0
23145918,SkyMadridTowerHighClass5*,40.42321,-3.71274,140,Entire home/apt,20
32808692,Single private room Sun-Lavapiés with Balcony,40.40999,-3.70251,30,Private room,11
22532179,"Autumn, Scandinavian-Inspired, Urban Chic Studio, Chueca",40.42089,-3.69958,79,Entire home/apt,104
37748715,Solfai Vacacional 40,40.41037,-3.71186,60,Entire home/apt,2
30531299,Hogar familia,40.3988,-3.73399,35,Private room,0
28997668,Habitación 0 con baño privado junto a gran vía,40.42289,-3.70649,35,Private room,92
4949149,Design penthouse with huge terrace ,40.42247,-3.69606,290,Entire home/apt,30
30683411,Room in the center of Madrid (Malasaña),40.42582,-3.70594,39,Private room,0
17799818,APARTAMENTO BIEN COMUNICADO Y REFORMADO,40.3994,-3.66619,60,Entire home/apt,83
22950809,Habitacion privada en pleno centro,40.40604,-3.715980000000001,50,Private room,17
22649461,Elegant apartment in the centre of Madrid,40.42172,-3.69704,293,Entire home/apt,27
29849737,Barquillo,40.42266,-3.69649,130,Entire home/apt,2
852660,"GRAN VÍA-SOL estudio con terraza ""OLÉ""",40.4188,-3.70006,68,Entire home/apt,100
23067514,Next to Retiro. Modern 2 bedrooms flat.,40.41393,-3.66812,85,Entire home/apt,84
13651213,Beautiful flat in the historic heart of Madrid,40.41251,-3.71116,81,Entire home/apt,8
33893251,Nice Loft for 2 in La Latina ( Latina VII),40.41235,-3.70961,85,Entire home/apt,4
16971324,Preciosa habitación con piscina,40.39409000000001,-3.76168,30,Private room,16
32150306,Habitación privada a  8 min Atocha,40.40253,-3.6995,30,Private room,11
36179101,"Apartamento Mendivil 3 - Nuevo, práctico, bonito, 15 min del centro",40.40002,-3.66609,75,Entire home/apt,16
14997760,01. SOL SQUARE/PRIVATE ROOM AND Private Bathroom,40.41883,-3.70179,38,Hotel room,46
7701883,Apartment two travellers or couples,40.40962,-3.69887,60,Entire home/apt,247
35920182,Vibrant studio/loft downtown,40.41065,-3.70024,50,Entire home/apt,0
29710130,HABITACION PRIVADA CERCA DEL CENTRO DE MADRID,40.39456,-3.73345,20,Private room,5
30577028,Nuevo y acogedor apartamento en el centro,40.40581,-3.70158,44,Entire home/apt,48
14088980,CITY CENTER MADRID MODERN SPACIOUS APARTMENT.,40.42726,-3.669,125,Entire home/apt,73
14252126,"Bajo con jardín privado, muy tranquilo, C/Alcalá",40.43528,-3.66111,160,Entire home/apt,20
36087640,La Paz Market 1 C Madrid Salamanca quarter,40.42928,-3.68614,90,Entire home/apt,3
13832164,ROOM IN THE HEART OF LAVAPIES,40.40878,-3.69841,16,Private room,5
9100244,Chamberi-Individual con desayuno 2.,40.43643,-3.7087,50,Private room,1
18351752,Portugalete,40.42576,-3.6387,8,Private room,2
7424801,Preciosa Casa de Finales del Siglo XIX-H2,40.43171,-3.667,60,Private room,62
36957793,Habitación exterior grande Chamberi N Ministerios,40.44161,-3.69645,19,Private room,0
33982481,"Shopping Gran Vía-Fuencarral, ADOORABLE 5",40.42405,-3.69803,500,Entire home/apt,0
24692982,"NEW, modern & cozy w/ TERRACE. 5´ to Retiro Park.",40.41801,-3.67214,120,Entire home/apt,79
38674740,Loft palace,40.4125,-3.71472,55,Entire home/apt,1
32729736,Hortaleza Suites II,40.42259,-3.69942,50,Entire home/apt,0
8056019,Moderno Apartamento Madrid centro,40.42192,-3.70247,75,Entire home/apt,6
37248114,Apartamento cercano a Madrid Rio,40.40909,-3.73063,47,Entire home/apt,0
35043968,Renting a private room for Champions league final,40.41767,-3.61625,210,Private room,0
36509982,Habitación en Forges,40.40639,-3.60315,20,Private room,1
28623312,Apartamento grande en Sol,40.41786,-3.70128,99,Entire home/apt,47
32634977,Cómodo estudio en Puerta del Ángel,40.41257,-3.72756,28,Entire home/apt,10
35158373,Habitación  doble a 15 minutos  del  centro,40.41197,-3.65935,22,Private room,3
28823657,"ROOM with PRIVATE BATHROOM in a SHARED FLAT near Madrid Rio, Usera ALM 8",40.38678,-3.69971,1262,Private room,0
25695818,Habitacion doble en El Barrio de Salamanca,40.42963,-3.67048,14,Private room,0
14060350,Apartamento con encanto en Avenida de América,40.44194,-3.67253,55,Entire home/apt,0
482122,TRAFALGAR - CITY - SPACE & LIGHT,40.43083,-3.701330000000001,88,Entire home/apt,8
13443391,Habitacion grande con balcon en chamberi,40.43582,-3.70312,50,Private room,1
31641205,Superior 4 Bedroom Apartment - Malasaña,40.43053,-3.70029,49,Entire home/apt,18
23216406,"Luminoso apartamento centro de Madrid, Atocha",40.40623,-3.70178,100,Entire home/apt,26
19473799,PISO EXTERIOR Y REFORMADO / EXTERIOR & COZY FLAT,40.39569,-3.66689,60,Entire home/apt,67
6320287,"Madrid center, PRIVATE bathroom, elevator, wifi!",40.40769,-3.71672,50,Private room,48
36428226,Peaceful room in Madrid rio,40.4134,-3.72669,15,Private room,1
31465396,Habitación en el corazón de Madrid. Lavapiés.,40.41068,-3.70045,20,Private room,14
15705869,"Best for IFEMA and BERNABEU, AC ALL FLAT, WIFI",40.45662,-3.67317,75,Entire home/apt,46
32587764,Oshun Madrid Puerta del Sol,40.41852,-3.70679,38,Hotel room,1
23457582,Precioso apartamento,40.43609,-3.67141,100,Entire home/apt,11
17227138,Oro de la Latina,40.41087,-3.70998,46,Entire home/apt,3
34697332,Final de la champion 2019,40.40082,-3.56192,500,Private room,0
21686968,Apartamento 1 dormitorio Quevedo,40.43428,-3.70538,500,Entire home/apt,1
6891783,Precioso estudio en Concha Espina,40.45227,-3.67576,85,Entire home/apt,1
19323776,13 MC YOLO APARTAMENTO TEATRO PRICE,40.40457,-3.69785,40,Entire home/apt,2
34279321,SOLARIUM PLAZA MAYOR,40.41769,-3.70939,200,Entire home/apt,9
27021442,"CASA RAMOS, habitación con baño privado en chueca",40.42499,-3.70036,45,Private room,33
18029659,Vibrant Condo in Historical Building with Balcony,40.42139,-3.69085,761,Entire home/apt,9
38505613,Luxury Apartment in La Latina (Centre Madrid),40.41498,-3.70537,140,Entire home/apt,0
15443345,"Double bedroom in Stylish Flat, top centric!",40.41918,-3.70028,36,Private room,113
19631249,Wonderful apartment in Retiro park with garage,40.41073,-3.67392,56,Entire home/apt,120
17989229,Beautiful apartment Atocha VI,40.39419,-3.68016,400,Entire home/apt,3
